CURVEINSTANCEDATE,CURVENAME,CURVEINSTANCETYPE,CURVEDATASOURCE,RATEFORMCODE,INSTRUMENTTYPE,INSTRUMENTNAME,TENORNAME,EXTERNALLOOKUPKEY,ISSELECTED,RATEBID,RATEMID,RATEASK,LASTUPDATE,DATEOFFSET,SETTLEMENTDAYLAG,COMPOUNDINGTYPE,DAYCOUNTCODE,CALENDARNAME,INSTRUMENTCURRENCY,DATEROLLMETHODNAME,CURVETYPE,TERMINDAYS,CURVEVALUATIONDATE,INSTRUMENTID,CURVEINSTANCEID,CURVEVERSION,RATEFORMID,CURVEID,UNDERLYINGDATADATE,UNDERLYINGCREATEDTIME,PROCESS_DATE,PROCESS_TIMESTAMP,SOURCE_FILENAME,SOURCE,CREATED_BY,INGESTION_TS
2025-11-06,AUD_Public_A,EOD,ALM,Spread,Bond,10y.AUD_Public_A,10y,10y,true,null,0.01272667,null,2025-11-10T09:11:37.66Z,null,0,null,Act/360,SYB,AUD,MODFOLLOWING,CreditSpread,3600,null,3295,6576835,1,2,3393,2025-11-04,2025-11-10T09:02:59.813Z,2026-02-10,2026-02-10T13:44:52.901Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2025-11-04 15:02:07.470000 to 2026-02-10 16:45:21.593000,ADB,2026-03-10T12:45:00.895159Z
2025-11-06,AUD_Public_A,EOD,ALM,Spread,Bond,1y.AUD_Public_A,1y,1y,true,null,0.00821596,null,2025-11-10T09:11:37.66Z,null,0,null,Act/360,SYB,AUD,MODFOLLOWING,CreditSpread,360,null,3527,6576835,1,2,3393,2025-11-04,2025-11-10T09:02:59.813Z,2026-02-10,2026-02-10T13:44:52.901Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2025-11-04 15:02:07.470000 to 2026-02-10 16:45:21.593000,ADB,2026-03-10T12:45:00.895159Z
2025-11-06,AUD_Public_A,EOD,ALM,Spread,Bond,20y.AUD_Public_A,20y,20y,true,null,0.01272667,null,2025-11-10T09:11:37.66Z,null,0,null,Act/360,SYB,AUD,MODFOLLOWING,CreditSpread,7200,null,3726,6576835,1,2,3393,2025-11-04,2025-11-10T09:02:59.813Z,2026-02-10,2026-02-10T13:44:52.901Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2025-11-04 15:02:07.470000 to 2026-02-10 16:45:21.593000,ADB,2026-03-10T12:45:00.895159Z
2025-11-06,AUD_Public_A,EOD,ALM,Spread,Bond,2y.AUD_Public_A,2y,2y,true,null,0.00874606,null,2025-11-10T09:11:37.66Z,null,0,null,Act/360,SYB,AUD,MODFOLLOWING,CreditSpread,720,null,3936,6576835,1,2,3393,2025-11-04,2025-11-10T09:02:59.813Z,2026-02-10,2026-02-10T13:44:52.901Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2025-11-04 15:02:07.470000 to 2026-02-10 16:45:21.593000,ADB,2026-03-10T12:45:00.895159Z
2025-11-06,AUD_Public_A,EOD,ALM,Spread,Bond,30y.AUD_Public_A,30y,30y,true,null,0.01272667,null,2025-11-10T09:11:37.66Z,null,0,null,Act/360,SYB,AUD,MODFOLLOWING,CreditSpread,10800,null,4135,6576835,1,2,3393,2025-11-04,2025-11-10T09:02:59.813Z,2026-02-10,2026-02-10T13:44:52.901Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2025-11-04 15:02:07.470000 to 2026-02-10 16:45:21.593000,ADB,2026-03-10T12:45:00.895159Z
2025-11-06,AUD_Public_A,EOD,ALM,Spread,Cash,3m.AUD_Public_A,3m,3m,true,null,0.00821596,null,2025-11-10T09:11:37.66Z,null,0,null,Act/360,SYB,AUD,MODFOLLOWING,CreditSpread,90,null,4334,6576835,1,2,3393,2025-11-04,2025-11-10T09:02:59.813Z,2026-02-10,2026-02-10T13:44:52.901Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2025-11-04 15:02:07.470000 to 2026-02-10 16:45:21.593000,ADB,2026-03-10T12:45:00.895159Z
2025-11-06,AUD_Public_A,EOD,ALM,Spread,Bond,3y.AUD_Public_A,3y,3y,true,null,0.00927342,null,2025-11-10T09:11:37.66Z,null,0,null,Act/360,SYB,AUD,MODFOLLOWING,CreditSpread,1080,null,4533,6576835,1,2,3393,2025-11-04,2025-11-10T09:02:59.813Z,2026-02-10,2026-02-10T13:44:52.901Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2025-11-04 15:02:07.470000 to 2026-02-10 16:45:21.593000,ADB,2026-03-10T12:45:00.895159Z
2025-11-06,AUD_Public_A,EOD,ALM,Spread,Bond,5y.AUD_Public_A,5y,5y,true,null,0.01031220,null,2025-11-10T09:11:37.66Z,null,0,null,Act/360,SYB,AUD,MODFOLLOWING,CreditSpread,1800,null,4741,6576835,1,2,3393,2025-11-04,2025-11-10T09:02:59.813Z,2026-02-10,2026-02-10T13:44:52.901Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2025-11-04 15:02:07.470000 to 2026-02-10 16:45:21.593000,ADB,2026-03-10T12:45:00.895159Z
2025-11-06,AUD_Public_A,EOD,ALM,Spread,Cash,6m.AUD_Public_A,6m,6m,true,null,0.00821596,null,2025-11-10T09:11:37.66Z,null,0,null,Act/360,SYB,AUD,MODFOLLOWING,CreditSpread,180,null,4940,6576835,1,2,3393,2025-11-04,2025-11-10T09:02:59.813Z,2026-02-10,2026-02-10T13:44:52.901Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2025-11-04 15:02:07.470000 to 2026-02-10 16:45:21.593000,ADB,2026-03-10T12:45:00.895159Z
2025-11-06,AUD_Public_A,EOD,ALM,Spread,Bond,7y.AUD_Public_A,7y,7y,true,null,0.01131694,null,2025-11-10T09:11:37.66Z,null,0,null,Act/360,SYB,AUD,MODFOLLOWING,CreditSpread,2520,null,5143,6576835,1,2,3393,2025-11-04,2025-11-10T09:02:59.813Z,2026-02-10,2026-02-10T13:44:52.901Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2025-11-04 15:02:07.470000 to 2026-02-10 16:45:21.593000,ADB,2026-03-10T12:45:00.895159Z
2025-11-06,AUD_Public_AA,EOD,ALM,Spread,Bond,10y.AUD_Public_AA,10y,10y,true,null,0.00821413,null,2025-11-10T09:11:37.66Z,null,0,null,Act/360,SYB,AUD,MODFOLLOWING,CreditSpread,3600,null,3296,6576841,1,2,3402,2025-11-04,2025-11-10T09:02:59.813Z,2026-02-10,2026-02-10T13:44:52.901Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2025-11-04 15:02:07.470000 to 2026-02-10 16:45:21.593000,ADB,2026-03-10T12:45:00.895159Z
2025-11-06,AUD_Public_AA,EOD,ALM,Spread,Bond,1y.AUD_Public_AA,1y,1y,true,null,0.00524382,null,2025-11-10T09:11:37.66Z,null,0,null,Act/360,SYB,AUD,MODFOLLOWING,CreditSpread,360,null,3528,6576841,1,2,3402,2025-11-04,2025-11-10T09:02:59.813Z,2026-02-10,2026-02-10T13:44:52.901Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2025-11-04 15:02:07.470000 to 2026-02-10 16:45:21.593000,ADB,2026-03-10T12:45:00.895159Z
2025-11-06,AUD_Public_AA,EOD,ALM,Spread,Bond,20y.AUD_Public_AA,20y,20y,true,null,0.00821413,null,2025-11-10T09:11:37.66Z,null,0,null,Act/360,SYB,AUD,MODFOLLOWING,CreditSpread,7200,null,3727,6576841,1,2,3402,2025-11-04,2025-11-10T09:02:59.813Z,2026-02-10,2026-02-10T13:44:52.901Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2025-11-04 15:02:07.470000 to 2026-02-10 16:45:21.593000,ADB,2026-03-10T12:45:00.895159Z
2025-11-06,AUD_Public_AA,EOD,ALM,Spread,Bond,2y.AUD_Public_AA,2y,2y,true,null,0.00559644,null,2025-11-10T09:11:37.66Z,null,0,null,Act/360,SYB,AUD,MODFOLLOWING,CreditSpread,720,null,3937,6576841,1,2,3402,2025-11-04,2025-11-10T09:02:59.813Z,2026-02-10,2026-02-10T13:44:52.901Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2025-11-04 15:02:07.470000 to 2026-02-10 16:45:21.593000,ADB,2026-03-10T12:45:00.895159Z
2025-11-06,EUR_Public_BBB+,EOD,ALM,Spread,Bond,1y.EUR_Public_BBB+,1y,1y,true,null,0.00415846,null,2025-11-10T09:11:37.66Z,null,0,null,Act/360,ECU,EUR,MODFOLLOWING,CreditSpread,360,null,3563,6577082,1,2,7486,2025-10-31,2025-11-10T09:02:59.813Z,2026-02-10,2026-02-10T13:44:52.901Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2025-11-04 15:02:07.470000 to 2026-02-10 16:45:21.593000,ADB,2026-03-10T12:45:00.895159Z
2025-11-06,EUR_Public_BBB+,EOD,ALM,Spread,Bond,20y.EUR_Public_BBB+,20y,20y,true,null,0.01051042,null,2025-11-10T09:11:37.66Z,null,0,null,Act/360,ECU,EUR,MODFOLLOWING,CreditSpread,7200,null,3762,6577082,1,2,7486,2025-10-31,2025-11-10T09:02:59.813Z,2026-02-10,2026-02-10T13:44:52.901Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2025-11-04 15:02:07.470000 to 2026-02-10 16:45:21.593000,ADB,2026-03-10T12:45:00.895159Z
2025-11-06,EUR_Public_BBB+,EOD,ALM,Spread,Bond,2y.EUR_Public_BBB+,2y,2y,true,null,0.00519733,null,2025-11-10T09:11:37.66Z,null,0,null,Act/360,ECU,EUR,MODFOLLOWING,CreditSpread,720,null,3972,6577082,1,2,7486,2025-10-31,2025-11-10T09:02:59.813Z,2026-02-10,2026-02-10T13:44:52.901Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2025-11-04 15:02:07.470000 to 2026-02-10 16:45:21.593000,ADB,2026-03-10T12:45:00.895159Z
2025-11-06,EUR_Public_BBB+,EOD,ALM,Spread,Bond,30y.EUR_Public_BBB+,30y,30y,true,null,0.01051042,null,2025-11-10T09:11:37.66Z,null,0,null,Act/360,ECU,EUR,MODFOLLOWING,CreditSpread,10800,null,4171,6577082,1,2,7486,2025-10-31,2025-11-10T09:02:59.813Z,2026-02-10,2026-02-10T13:44:52.901Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2025-11-04 15:02:07.470000 to 2026-02-10 16:45:21.593000,ADB,2026-03-10T12:45:00.895159Z
2025-11-06,EUR_Public_BBB+,EOD,ALM,Spread,Cash,3m.EUR_Public_BBB+,3m,3m,true,null,0.00415846,null,2025-11-10T09:11:37.66Z,null,0,null,Act/360,ECU,EUR,MODFOLLOWING,CreditSpread,90,null,4370,6577082,1,2,7486,2025-10-31,2025-11-10T09:02:59.813Z,2026-02-10,2026-02-10T13:44:52.901Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2025-11-04 15:02:07.470000 to 2026-02-10 16:45:21.593000,ADB,2026-03-10T12:45:00.895159Z
2025-11-06,EUR_Public_BBB+,EOD,ALM,Spread,Bond,3y.EUR_Public_BBB+,3y,3y,true,null,0.00613464,null,2025-11-10T09:11:37.66Z,null,0,null,Act/360,ECU,EUR,MODFOLLOWING,CreditSpread,1080,null,4569,6577082,1,2,7486,2025-10-31,2025-11-10T09:02:59.813Z,2026-02-10,2026-02-10T13:44:52.901Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2025-11-04 15:02:07.470000 to 2026-02-10 16:45:21.593000,ADB,2026-03-10T12:45:00.895159Z
2025-11-06,EUR_Public_BBB+,EOD,ALM,Spread,Bond,5y.EUR_Public_BBB+,5y,5y,true,null,0.00771611,null,2025-11-10T09:11:37.66Z,null,0,null,Act/360,ECU,EUR,MODFOLLOWING,CreditSpread,1800,null,4777,6577082,1,2,7486,2025-10-31,2025-11-10T09:02:59.813Z,2026-02-10,2026-02-10T13:44:52.901Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2025-11-04 15:02:07.470000 to 2026-02-10 16:45:21.593000,ADB,2026-03-10T12:45:00.895159Z
2025-11-06,EUR_Public_BBB+,EOD,ALM,Spread,Cash,6m.EUR_Public_BBB+,6m,6m,true,null,0.00415846,null,2025-11-10T09:11:37.66Z,null,0,null,Act/360,ECU,EUR,MODFOLLOWING,CreditSpread,180,null,4976,6577082,1,2,7486,2025-10-31,2025-11-10T09:02:59.813Z,2026-02-10,2026-02-10T13:44:52.901Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2025-11-04 15:02:07.470000 to 2026-02-10 16:45:21.593000,ADB,2026-03-10T12:45:00.895159Z
2025-11-06,EUR_Public_BBB+,EOD,ALM,Spread,Bond,7y.EUR_Public_BBB+,7y,7y,true,null,0.00892595,null,2025-11-10T09:11:37.66Z,null,0,null,Act/360,ECU,EUR,MODFOLLOWING,CreditSpread,2520,null,5179,6577082,1,2,7486,2025-10-31,2025-11-10T09:02:59.813Z,2026-02-10,2026-02-10T13:44:52.901Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2025-11-04 15:02:07.470000 to 2026-02-10 16:45:21.593000,ADB,2026-03-10T12:45:00.895159Z
2025-11-06,EUR_Public_BBB-,EOD,ALM,Spread,Bond,10y.EUR_Public_BBB-,10y,10y,true,null,0.01389598,null,2025-11-10T09:11:37.66Z,null,0,null,Act/360,ECU,EUR,MODFOLLOWING,CreditSpread,3600,null,3330,6577084,1,2,7487,2025-10-31,2025-11-10T09:02:59.813Z,2026-02-10,2026-02-10T13:44:52.901Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2025-11-04 15:02:07.470000 to 2026-02-10 16:45:21.593000,ADB,2026-03-10T12:45:00.895159Z
2025-11-06,EUR_Public_BBB-,EOD,ALM,Spread,Bond,1y.EUR_Public_BBB-,1y,1y,true,null,0.00620787,null,2025-11-10T09:11:37.66Z,null,0,null,Act/360,ECU,EUR,MODFOLLOWING,CreditSpread,360,null,3562,6577084,1,2,7487,2025-10-31,2025-11-10T09:02:59.813Z,2026-02-10,2026-02-10T13:44:52.901Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2025-11-04 15:02:07.470000 to 2026-02-10 16:45:21.593000,ADB,2026-03-10T12:45:00.895159Z
2025-11-06,EUR_Public_BBB-,EOD,ALM,Spread,Bond,20y.EUR_Public_BBB-,20y,20y,true,null,0.01267634,null,2025-11-10T09:11:37.66Z,null,0,null,Act/360,ECU,EUR,MODFOLLOWING,CreditSpread,7200,null,3761,6577084,1,2,7487,2025-10-31,2025-11-10T09:02:59.813Z,2026-02-10,2026-02-10T13:44:52.901Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2025-11-04 15:02:07.470000 to 2026-02-10 16:45:21.593000,ADB,2026-03-10T12:45:00.895159Z
2025-11-06,EUR_Public_BBB-,EOD,ALM,Spread,Bond,2y.EUR_Public_BBB-,2y,2y,true,null,0.00773961,null,2025-11-10T09:11:37.66Z,null,0,null,Act/360,ECU,EUR,MODFOLLOWING,CreditSpread,720,null,3971,6577084,1,2,7487,2025-10-31,2025-11-10T09:02:59.813Z,2026-02-10,2026-02-10T13:44:52.901Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2025-11-04 15:02:07.470000 to 2026-02-10 16:45:21.593000,ADB,2026-03-10T12:45:00.895159Z
2025-11-06,EUR_Public_BBB-,EOD,ALM,Spread,Bond,30y.EUR_Public_BBB-,30y,30y,true,null,0.01267634,null,2025-11-10T09:11:37.66Z,null,0,null,Act/360,ECU,EUR,MODFOLLOWING,CreditSpread,10800,null,4170,6577084,1,2,7487,2025-10-31,2025-11-10T09:02:59.813Z,2026-02-10,2026-02-10T13:44:52.901Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2025-11-04 15:02:07.470000 to 2026-02-10 16:45:21.593000,ADB,2026-03-10T12:45:00.895159Z
2025-11-06,EUR_Public_BBB-,EOD,ALM,Spread,Cash,3m.EUR_Public_BBB-,3m,3m,true,null,0.00620787,null,2025-11-10T09:11:37.66Z,null,0,null,Act/360,ECU,EUR,MODFOLLOWING,CreditSpread,90,null,4369,6577084,1,2,7487,2025-10-31,2025-11-10T09:02:59.813Z,2026-02-10,2026-02-10T13:44:52.901Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2025-11-04 15:02:07.470000 to 2026-02-10 16:45:21.593000,ADB,2026-03-10T12:45:00.895159Z
2025-11-06,EUR_Public_BBB-,EOD,ALM,Spread,Bond,3y.EUR_Public_BBB-,3y,3y,true,null,0.00909525,null,2025-11-10T09:11:37.66Z,null,0,null,Act/360,ECU,EUR,MODFOLLOWING,CreditSpread,1080,null,4568,6577084,1,2,7487,2025-10-31,2025-11-10T09:02:59.813Z,2026-02-10,2026-02-10T13:44:52.901Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2025-11-04 15:02:07.470000 to 2026-02-10 16:45:21.593000,ADB,2026-03-10T12:45:00.895159Z
2025-11-06,EUR_Public_BBB-,EOD,ALM,Spread,Bond,5y.EUR_Public_BBB-,5y,5y,true,null,0.01128974,null,2025-11-10T09:11:37.66Z,null,0,null,Act/360,ECU,EUR,MODFOLLOWING,CreditSpread,1800,null,4776,6577084,1,2,7487,2025-10-31,2025-11-10T09:02:59.813Z,2026-02-10,2026-02-10T13:44:52.901Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2025-11-04 15:02:07.470000 to 2026-02-10 16:45:21.593000,ADB,2026-03-10T12:45:00.895159Z
2025-11-06,EUR_Public_BBB-,EOD,ALM,Spread,Cash,6m.EUR_Public_BBB-,6m,6m,true,null,0.00620787,null,2025-11-10T09:11:37.66Z,null,0,null,Act/360,ECU,EUR,MODFOLLOWING,CreditSpread,180,null,4975,6577084,1,2,7487,2025-10-31,2025-11-10T09:02:59.813Z,2026-02-10,2026-02-10T13:44:52.901Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2025-11-04 15:02:07.470000 to 2026-02-10 16:45:21.593000,ADB,2026-03-10T12:45:00.895159Z
2025-11-06,EUR_Public_BBB-,EOD,ALM,Spread,Bond,7y.EUR_Public_BBB-,7y,7y,true,null,0.01281441,null,2025-11-10T09:11:37.66Z,null,0,null,Act/360,ECU,EUR,MODFOLLOWING,CreditSpread,2520,null,5178,6577084,1,2,7487,2025-10-31,2025-11-10T09:02:59.813Z,2026-02-10,2026-02-10T13:44:52.901Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2025-11-04 15:02:07.470000 to 2026-02-10 16:45:21.593000,ADB,2026-03-10T12:45:00.895159Z
2025-11-06,MYR_Public_A,EOD,ALM,Spread,Bond,10y.MYR_Public_A,10y,10y,true,null,0.00053000,null,2025-11-10T09:11:37.66Z,null,0,null,Act/360,KLB,MYR,MODFOLLOWING,CreditSpread,3600,null,3404,6577157,3,2,8578,2025-11-06,2025-11-10T09:02:59.813Z,2026-02-10,2026-02-10T13:44:52.901Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2025-11-04 15:02:07.470000 to 2026-02-10 16:45:21.593000,ADB,2026-03-10T12:45:00.895159Z
2025-11-06,MYR_Public_A,EOD,ALM,Spread,Bond,20y.MYR_Public_A,20y,20y,true,null,-0.00087073,null,2025-11-10T09:11:37.66Z,null,0,null,Act/360,KLB,MYR,MODFOLLOWING,CreditSpread,7200,null,3835,6577157,3,2,8578,2025-11-06,2025-11-10T09:02:59.813Z,2026-02-10,2026-02-10T13:44:52.901Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2025-11-04 15:02:07.470000 to 2026-02-10 16:45:21.593000,ADB,2026-03-10T12:45:00.895159Z
2025-11-06,MYR_Public_A,EOD,ALM,Spread,Bond,30y.MYR_Public_A,30y,30y,true,null,-0.00087073,null,2025-11-10T09:11:37.66Z,null,0,null,Act/360,KLB,MYR,MODFOLLOWING,CreditSpread,10800,null,4244,6577157,3,2,8578,2025-11-06,2025-11-10T09:02:59.813Z,2026-02-10,2026-02-10T13:44:52.901Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2025-11-04 15:02:07.470000 to 2026-02-10 16:45:21.593000,ADB,2026-03-10T12:45:00.895159Z
2025-11-06,MYR_Public_A,EOD,ALM,Spread,Bond,3y.MYR_Public_A,3y,3y,true,null,0.00189000,null,2025-11-10T09:11:37.66Z,null,0,null,Act/360,KLB,MYR,MODFOLLOWING,CreditSpread,1080,null,4642,6577157,3,2,8578,2025-11-06,2025-11-10T09:02:59.813Z,2026-02-10,2026-02-10T13:44:52.901Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2025-11-04 15:02:07.470000 to 2026-02-10 16:45:21.593000,ADB,2026-03-10T12:45:00.895159Z
2025-11-06,MYR_Public_A,EOD,ALM,Spread,Bond,5y.MYR_Public_A,5y,5y,true,null,0.00138000,null,2025-11-10T09:11:37.66Z,null,0,null,Act/360,KLB,MYR,MODFOLLOWING,CreditSpread,1800,null,4850,6577157,3,2,8578,2025-11-06,2025-11-10T09:02:59.813Z,2026-02-10,2026-02-10T13:44:52.901Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2025-11-04 15:02:07.470000 to 2026-02-10 16:45:21.593000,ADB,2026-03-10T12:45:00.895159Z
2025-11-06,MYR_Public_A,EOD,ALM,Spread,Bond,7y.MYR_Public_A,7y,7y,true,null,0.00004000,null,2025-11-10T09:11:37.66Z,null,0,null,Act/360,KLB,MYR,MODFOLLOWING,CreditSpread,2520,null,5252,6577157,3,2,8578,2025-11-06,2025-11-10T09:02:59.813Z,2026-02-10,2026-02-10T13:44:52.901Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2025-11-04 15:02:07.470000 to 2026-02-10 16:45:21.593000,ADB,2026-03-10T12:45:00.895159Z
2025-11-06,MYR_Public_A,EOD,ALM,Spread,Bond,15y.MYR_Public_A,15y,15y,true,null,-0.00056000,null,2025-11-10T09:11:37.66Z,null,0,null,Act/360,KLB,MYR,MODFOLLOWING,CreditSpread,5400,null,7444,6577157,3,2,8578,2025-11-06,2025-11-10T09:02:59.813Z,2026-02-10,2026-02-10T13:44:52.901Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2025-11-04 15:02:07.470000 to 2026-02-10 16:45:21.593000,ADB,2026-03-10T12:45:00.895159Z
2025-11-06,MYR_Public_A,EOD,ALM,Spread,Cash,1m.MYR_Public_A_V3,1m,3y,true,null,0.00189000,null,2025-11-10T09:11:37.66Z,null,0,null,Act/360,KLB,MYR,MODFOLLOWING,CreditSpread,30,null,7445,6577157,3,2,8578,2025-11-06,2025-11-10T09:02:59.813Z,2026-02-10,2026-02-10T13:44:52.901Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2025-11-04 15:02:07.470000 to 2026-02-10 16:45:21.593000,ADB,2026-03-10T12:45:00.895159Z
2025-11-06,MYR_Public_A,EOD,ALM,Spread,Cash,3m.MYR_Public_A_V3,3m,3y,true,null,0.00189000,null,2025-11-10T09:11:37.66Z,null,0,null,Act/360,KLB,MYR,MODFOLLOWING,CreditSpread,90,null,7448,6577157,3,2,8578,2025-11-06,2025-11-10T09:02:59.813Z,2026-02-10,2026-02-10T13:44:52.901Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2025-11-04 15:02:07.470000 to 2026-02-10 16:45:21.593000,ADB,2026-03-10T12:45:00.895159Z
2025-11-06,MYR_Public_A,EOD,ALM,Spread,Cash,6m.MYR_Public_A_V3,6m,3y,true,null,0.00189000,null,2025-11-10T09:11:37.66Z,null,0,null,Act/360,KLB,MYR,MODFOLLOWING,CreditSpread,180,null,7451,6577157,3,2,8578,2025-11-06,2025-11-10T09:02:59.813Z,2026-02-10,2026-02-10T13:44:52.901Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2025-11-04 15:02:07.470000 to 2026-02-10 16:45:21.593000,ADB,2026-03-10T12:45:00.895159Z
2025-11-06,MYR_Public_A,EOD,ALM,Spread,Bond,1y.MYR_Public_A_V3,1y,3y,true,null,0.00189000,null,2025-11-10T09:11:37.66Z,null,0,null,Act/360,KLB,MYR,MODFOLLOWING,CreditSpread,360,null,7456,6577157,3,2,8578,2025-11-06,2025-11-10T09:02:59.813Z,2026-02-10,2026-02-10T13:44:52.901Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2025-11-04 15:02:07.470000 to 2026-02-10 16:45:21.593000,ADB,2026-03-10T12:45:00.895159Z
2025-11-06,MYR_Public_A,EOD,ALM,Spread,Bond,2y.MYR_Public_A_V3,2y,3y,true,null,0.00189000,null,2025-11-10T09:11:37.66Z,null,0,null,Act/360,KLB,MYR,MODFOLLOWING,CreditSpread,720,null,7457,6577157,3,2,8578,2025-11-06,2025-11-10T09:02:59.813Z,2026-02-10,2026-02-10T13:44:52.901Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2025-11-04 15:02:07.470000 to 2026-02-10 16:45:21.593000,ADB,2026-03-10T12:45:00.895159Z
2025-11-06,MYR_Public_BB,EOD,ALM,Spread,Bond,3y.MYR_Public_BB,3y,3y,true,null,0.00461000,null,2025-11-10T09:11:37.66Z,null,0,null,Act/360,KLB,MYR,MODFOLLOWING,CreditSpread,1080,null,1575,6577175,3,2,8579,2025-11-06,2025-11-10T09:02:59.813Z,2026-02-10,2026-02-10T13:44:52.901Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2025-11-04 15:02:07.470000 to 2026-02-10 16:45:21.593000,ADB,2026-03-10T12:45:00.895159Z
